91	92	93	41	40
97	98	93	39	41
99	100	93	39	42
105	107	93	40	40
109	110	93	38	40
116	116	93	40	38
116	116	93	38	41
97	95	93	39	41
90	90	93	40	40
98	98	93	39	44
100	100	93	39	42
104	107	93	38	42
109	109	93	38	42
116	116	93	40	38
115	116	93	38	41
96	96	92	39	40
91	91	93	42	43
98	97	93	39	40
100	101	93	41	44
104	107	93	49	42
109	110	93	38	43
115	116	93	41	39
115	117	93	40	38
96	95	93	40	39
101	102	93	40	38
96	95	93	40	42
100	100	93	39	42
97	100	93	41	41
108	109	93	39	42
116	117	92	41	43
115	117	93	38	42
96	96	93	41	41
101	102	93	41	39
95	95	92	39	41
100	100	93	41	40
97	100	93	44	40
108	108	93	39	41
116	116	93	45	39
115	116	93	39	40
97	95	93	39	43
101	102	93	40	41
96	96	92	39	41
99	100	93	40	40
97	100	93	40	40
109	109	93	39	44
116	115	92	40	39
116	116	93	41	40
97	95	93	45	42
101	102	93	41	40
96	96	93	39	41
100	101	93	41	42
97	100	92	41	42
109	109	93	39	39
116	116	93	40	39
115	116	93	40	39
97	95	93	39	41
101	102	93	40	40
96	95	93	40	41
100	100	93	40	40
98	100	93	39	39
108	109	93	39	41
115	115	93	41	38
116	116	93	40	39
97	95	93	40	40
101	102	93	39	38
95	96	93	38	40
100	100	93	40	45
97	100	92	40	38
108	109	92	38	39
116	117	93	38	39
116	116	93	41	39
97	94	93	40	42
101	102	93	40	39
96	95	93	40	41
100	100	93	41	40
98	100	93	40	39
109	109	93	42	39
115	116	93	39	40
116	116	93	40	38
97	96	92	41	41
101	102	93	39	40
96	95	92	49	40
99	100	93	39	42
98	100	93	41	39
109	109	93	40	44
115	116	93	39	39
116	116	92	40	38
97	96	92	41	42
101	102	93	41	43
95	95	92	39	40
100	100	93	40	41
97	100	93	40	44
108	109	93	39	39
116	115	93	40	40
115	116	92	40	42
97	95	93	39	42
101	102	93	41	40
95	95	93	39	41
99	101	92	41	41
108	109	93	38	38
116	116	92	41	44
115	116	93	39	40
97	94	92	39	39
101	102	93	38	39
96	95	92	39	40
99	100	92	41	41
98	100	93	40	42
109	109	92	40	42
116	116	93	39	39
115	117	92	38	39
97	95	93	39	40
101	102	93	39	41
95	95	93	40	42
100	100	93	40	43
97	99	92	40	41
109	109	92	39	40
116	116	92	40	44
116	116	93	39	43
97	95	92	40	41
101	102	93	41	41
95	96	93	43	43
99	100	93	45	44
97	100	92	41	41
108	109	93	41	41
116	117	93	39	41
116	116	92	41	39
97	95	93	41	40
101	102	92	41	38
95	95	92	39	40
99	100	93	49	40
98	99	93	42	41
108	109	93	40	44
115	116	93	39	40
116	117	92	40	40
97	96	93	41	42
101	102	93	40	40
96	96	93	40	41
100	100	93	39	40
98	100	93	41	40
109	110	93	40	41
115	116	93	44	39
116	116	93	40	42
97	95	93	40	40
101	102	92	40	39
96	95	93	40	41
100	100	93	43	41
98	100	93	41	39
109	109	93	40	39
115	116	93	40	39
116	116	93	41	40
97	95	93	39	41
101	102	93	38	39
100	100	92	39	40
97	100	92	39	39
109	109	92	39	40
116	116	93	40	41
116	116	93	38	40
97	95	92	39	42
101	102	93	39	42
96	95	92	41	39
99	100	93	39	40
98	101	92	41	42
109	109	92	41	39
115	116	93	39	39
116	116	93	40	39
97	96	92	43	43
101	102	92	39	40
96	96	92	40	39
100	100	92	41	40
98	100	92	39	42
108	109	92	41	47
116	116	92	47	39
116	115	92	40	39
97	95	92	41	40
101	102	92	39	41
96	95	92	39	41
99	100	93	39	42
98	101	92	39	42
109	109	92	39	40
115	117	93	40	43
116	116	92	48	41
97	95	92	40	40
101	102	92	39	40
96	95	92	40	41
99	100	92	40	39
98	101	92	41	40
109	109	92	39	43
115	116	92	41	38
116	117	92	40	40
97	95	92	41	41
101	102	92	40	39
95	95	92	40	40
99	100	92	41	39
98	100	92	39	40
108	109	92	49	39
116	115	92	41	41
115	116	92	41	41
97	95	92	40	44
101	102	93	41	41
95	95	90	38	40
99	100	90	40	41
98	100	90	39	40
108	109	89	38	39
116	116	91	40	39
115	116	90	40	39
97	95	91	40	39
102	102	90	39	40
96	95	91	40	39
100	100	89	46	42
98	101	91	41	40
109	109	89	40	40
116	116	91	40	40
115	116	90	39	40
96	95	91	40	41
101	102	91	40	41
96	96	90	40	40
99	100	90	42	39
97	100	91	39	44
109	109	89	39	44
116	116	90	40	39
116	116	91	41	38
97	94	89	44	39
101	102	90	39	40
95	95	89	40	42
99	101	90	42	42
98	100	90	41	39
108	110	90	41	41
115	116	89	39	41
116	116	89	44	40
97	95	90	40	41
101	101	89	41	39
95	95	90	40	40
99	100	89	40	40
98	100	91	38	40
108	109	91	40	43
115	116	91	39	41
116	116	91	41	40
97	95	91	47	39
101	102	91	40	41
96	95	91	40	39
99	100	91	40	39
97	100	91	39	40
109	109	91	41	40
115	116	91	39	45
116	116	91	39	41
97	95	92	41	40
101	102	91	40	39
96	95	91	39	42
99	100	90	39	41
97	101	89	39	40
109	109	88	40	39
115	116	89	39	40
116	115	88	40	38
97	96	88	41	42
101	102	88	40	40
95	95	89	39	41
99	100	89	41	44
97	100	88	39	40
108	109	88	39	41
116	116	88	42	40
115	116	88	39	39
97	96	88	40	43
101	102	89	39	41
95	95	89	47	40
99	100	89	42	39
97	101	88	39	41
108	109	88	40	39
116	116	88	39	39
115	116	87	40	40
96	94	89	39	38
101	102	87	40	38
96	95	89	41	41
100	101	88	41	40
98	100	87	38	43
109	109	88	39	41
116	117	88	40	39
115	116	88	39	42
97	95	88	40	45
101	103	88	39	40
96	95	89	39	40
99	100	88	39	40
98	100	84	39	42
109	109	84	39	39
116	116	84	42	40
116	116	84	38	43
97	96	84	40	42
101	101	84	39	39
99	100	83	40	41
98	100	83	39	40
109	109	85	40	40
115	116	83	40	39
116	117	83	43	39
97	94	84	40	38
100	101	83	40	41
97	95	84	41	42
115	116	84	41	39
116	116	84	48	39
97	95	85	41	41
93	94	86	39	40
97	97	86	37	40
98	99	86	38	38
103	105	85	39	39
109	109	85	38	39
116	116	85	40	38
116	117	86	39	42
92	90	86	39	40
93	94	85	38	39
97	98	86	39	39
98	99	85	37	38
103	105	85	38	41
109	109	86	39	39
116	115	85	40	38
115	116	86	38	40
92	90	87	39	40
93	94	86	39	40
97	97	87	40	40
98	99	86	39	41
102	104	87	39	38
108	110	86	39	39
115	116	87	40	40
115	117	86	40	40
92	90	88	41	41
93	94	86	39	40
97	97	87	40	40
98	100	86	38	39
102	104	86	40	40
108	109	87	40	43
115	116	87	40	37
115	116	89	39	38
92	90	89	40	40
93	94	89	38	37
98	98	89	39	41
98	99	90	39	42
103	105	89	39	38
109	110	89	39	40
115	116	89	37	43
116	116	90	40	39
92	90	89	40	43
93	94	89	38	40
98	97	89	41	40
98	100	89	37	38
103	105	90	40	38
109	109	88	40	40
115	115	90	39	40
116	117	90	40	41
91	90	91	41	40
93	94	90	37	39
97	97	91	40	41
98	99	90	38	38
102	104	90	42	39
108	110	90	38	41
116	115	90	38	38
116	117	90	39	39
92	90	90	40	38
93	95	91	39	41
97	97	90	39	39
98	99	91	38	37
102	105	90	40	37
108	109	90	40	41
115	115	90	38	39
116	116	90	40	38
92	90	90	39	41
93	94	90	38	38
97	97	91	39	39
98	99	91	39	41
102	105	90	40	39
109	110	91	40	40
116	115	91	37	39
115	116	90	39	40
92	91	90	41	41
97	97	91	39	40
98	99	91	39	38
103	105	91	40	38
109	110	91	40	41
115	115	91	38	39
115	116	91	40	41
92	90	91	40	38
93	94	91	38	39
97	97	92	39	40
98	100	92	40	39
102	105	92	40	39
108	109	91	38	40
115	116	92	40	40
115	116	91	39	42
92	90	92	38	44
93	94	91	37	38
97	97	92	39	39
98	100	92	37	41
102	105	92	38	40
108	109	91	37	39
115	116	92	39	39
115	115	91	39	39
92	90	92	39	41
93	93	92	39	40
97	97	92	40	40
98	99	92	37	39
103	105	92	41	38
109	109	92	40	39
116	115	93	38	38
116	117	92	40	43
92	91	92	39	40
93	94	92	38	39
98	98	93	39	40
98	100	93	38	39
103	105	91	41	38
109	109	92	40	41
115	115	92	37	40
116	116	93	40	39
92	90	92	39	42
93	94	93	38	39
97	97	92	40	39
98	99	93	38	41
103	105	93	38	37
108	110	93	39	43
115	115	93	39	39
116	116	93	39	40
92	90	93	40	42
93	94	94	39	40
97	97	93	40	40
98	99	93	38	39
102	104	93	40	39
108	110	93	40	41
116	116	93	38	37
116	116	93	39	39
92	90	93	39	42
92	90	93	37	40
93	94	94	38	39
98	97	93	39	39
98	99	94	37	38
103	105	94	41	39
109	110	94	40	40
115	115	94	39	42
116	116	93	41	39
92	90	93	39	41
93	94	94	38	39
98	97	94	40	40
98	100	94	37	38
103	105	93	40	38
109	110	93	38	40
115	116	94	39	39
116	116	93	41	39
92	91	94	39	42
93	94	93	40	37
97	97	94	39	40
98	99	94	38	37
102	105	94	39	40
108	110	94	41	41
116	116	94	39	38
116	116	94	40	42
92	91	94	39	41
93	94	94	39	40
97	98	94	39	39
98	99	94	40	43
103	104	93	40	39
108	110	93	40	42
116	115	94	38	39
116	116	94	39	39
92	90	94	39	42
93	94	94	38	40
97	97	94	39	38
98	100	94	38	38
103	105	94	38	39
109	110	93	41	42
116	115	94	38	38
115	116	94	39	42
92	90	94	37	41
93	94	94	38	37
97	97	94	39	40
98	99	94	38	38
103	105	93	39	40
109	110	94	39	38
116	116	94	41	39
115	117	94	40	41
92	90	94	39	41
93	94	94	40	39
97	98	94	38	40
98	99	94	38	40
102	105	93	40	38
108	110	94	38	40
115	115	93	39	37
115	116	94	39	42
92	90	94	39	41
93	94	93	38	39
97	97	94	38	39
98	99	94	38	38
102	105	94	41	38
108	110	93	39	41
115	116	94	38	41
115	116	94	39	39
92	90	94	40	41
93	93	94	39	38
97	97	94	39	42
98	100	94	36	38
103	105	94	39	40
109	110	94	41	42
116	116	94	39	40
116	116	93	39	39
92	90	94	41	43
93	94	94	38	39
97	97	94	40	40
99	99	94	37	41
102	105	95	38	39
109	109	94	40	40
116	115	94	38	38
116	116	94	38	39
92	90	94	40	40
92	94	95	39	38
97	97	94	39	41
98	99	93	40	38
102	105	94	40	37
108	110	94	39	42
115	116	94	39	40
115	116	94	39	40
92	91	94	41	41
93	94	94	39	38
97	97	94	39	38
98	99	95	38	39
102	105	94	40	39
108	109	94	39	39
115	116	95	38	40
115	116	94	38	46
92	90	94	40	41
92	94	94	37	39
97	97	94	39	40
98	99	94	37	37
103	105	94	40	38
109	110	94	40	39
115	115	94	38	41
116	116	94	43	40
92	90	94	40	43
93	94	95	37	43
98	97	95	41	41
98	100	94	38	38
103	105	94	40	40
109	110	95	40	40
115	116	94	40	37
116	116	94	41	39
92	91	94	41	42
93	94	95	38	39
97	97	95	38	42
98	99	95	38	41
102	104	94	41	39
109	109	95	37	39
116	115	94	38	37
116	116	94	41	40
92	91	94	40	41
93	94	94	39	38
97	98	94	38	40
98	100	95	38	38
102	105	94	40	43
109	109	95	39	41
116	115	94	38	38
116	116	94	42	41
92	90	94	39	40
93	93	94	38	39
92	94	94	39	39
98	99	95	40	39
102	105	94	40	41
108	110	95	39	41
116	116	94	38	40
116	116	94	39	39
92	90	94	41	38
92	94	94	38	40
98	97	94	41	39
98	99	95	38	40
103	105	94	39	37
109	110	94	40	42
115	117	95	38	39
116	117	94	40	38
92	91	93	41	40
93	93	94	39	38
98	97	94	39	40
98	99	94	40	39
103	105	94	39	38
109	110	94	40	42
115	115	94	38	38
116	117	94	41	40
92	91	93	41	41
93	94	95	40	38
97	97	94	40	40
98	100	93	38	42
102	105	94	40	41
109	109	94	38	40
115	115	94	39	39
116	116	94	41	40
92	90	95	38	38
92	94	94	38	38
97	97	95	39	41
98	99	93	38	38
102	105	94	40	39
109	110	94	37	40
116	115	94	39	42
116	116	94	38	41
92	91	94	41	42
93	93	94	40	38
97	97	94	39	40
98	99	95	38	38
103	104	94	41	39
109	109	95	39	40
116	116	94	40	40
115	116	94	40	41
92	91	95	40	41
93	94	94	40	39
97	98	94	40	40
98	99	94	39	39
103	105	95	38	39
109	109	94	39	41
115	115	94	41	37
115	116	94	39	39
92	90	94	40	39
93	94	95	39	39
97	97	93	38	39
98	100	94	39	40
101	104	95	39	37
109	110	94	40	41
115	116	94	38	39
115	117	94	38	44
92	90	94	39	40
92	94	94	40	39
97	97	94	40	39
98	99	95	40	38
102	105	94	40	38
108	109	94	39	41
115	116	95	40	42
115	116	95	39	39
92	91	94	39	41
93	94	94	39	39
97	98	94	40	42
98	100	94	37	39
102	104	94	40	39
109	110	94	40	42
115	115	94	39	41
116	116	94	40	39
92	91	94	39	39
93	94	94	40	38
98	97	94	39	40
98	99	94	37	41
103	105	94	39	38
109	110	94	39	39
115	116	94	38	42
116	117	94	38	40
92	91	93	40	41
93	94	94	39	38
97	96	94	39	38
98	99	94	36	39
102	105	94	39	38
108	109	93	40	40
115	115	93	38	39
116	116	94	41	39
92	90	94	40	40
92	93	94	39	39
97	97	94	41	40
98	99	94	40	40
102	105	95	40	40
108	109	94	40	39
116	115	94	39	38
116	116	94	40	40
92	90	94	42	43
93	94	94	38	40
97	98	94	41	40
98	99	94	39	38
103	104	94	40	39
109	110	94	41	40
116	116	94	39	37
116	116	94	40	43
92	90	95	39	40
93	93	94	38	39
97	98	94	40	38
98	99	94	39	41
103	104	95	40	39
109	109	95	39	41
114	116	95	39	39
116	117	95	40	43
92	91	95	40	39
92	94	94	40	38
97	96	93	40	39
98	100	94	39	39
102	105	93	41	39
108	110	93	39	45
115	116	94	40	39
115	116	95	39	40
92	90	94	40	40
93	93	93	39	39
97	98	94	39	41
98	100	94	38	39
102	105	94	38	38
108	110	93	39	45
116	116	94	38	38
115	116	94	41	41
91	90	94	40	40
93	94	94	39	39
93	94	94	40	40
98	99	94	40	38
103	105	94	40	38
109	110	94	40	40
115	115	95	38	39
116	116	95	40	38
93	90	94	40	43
93	94	94	38	40
97	97	94	40	39
98	99	95	38	38
102	105	94	39	39
108	109	94	39	40
115	115	94	39	38
115	116	95	39	37
92	90	94	39	40
93	95	94	40	39
97	98	95	39	40
99	99	94	40	41
102	105	94	40	41
108	110	94	39	41
115	116	94	39	39
115	116	94	39	39
92	91	94	40	41
93	93	94	39	38
97	97	94	39	38
98	99	94	37	38
103	105	94	40	41
109	109	95	39	38
116	116	94	41	40
116	116	94	40	37
92	90	94	38	40
93	94	94	37	39
97	97	94	40	39
98	100	94	37	43
103	105	93	40	38
109	110	93	39	41
116	115	95	36	38
115	116	94	39	39
92	91	94	40	41
93	94	93	39	38
97	97	94	40	41
98	99	94	39	38
102	105	94	41	38
108	109	94	40	39
116	116	94	38	39
116	116	94	40	41
93	91	93	40	41
93	94	94	38	41
98	97	94	39	39
98	99	94	37	41
103	105	93	40	42
108	110	94	39	40
115	115	94	39	40
116	117	94	41	40
92	90	94	40	40
93	93	94	38	38
97	98	94	39	40
98	99	93	38	41
103	105	94	39	39
109	109	94	40	39
114	115	94	37	39
116	116	94	40	41
92	90	94	39	42
93	94	94	38	38
98	97	93	41	42
98	100	93	37	41
103	104	94	40	41
109	110	94	39	39
115	116	94	39	39
116	116	95	39	41
92	91	94	40	41
93	94	94	39	40
97	97	94	40	39
98	99	95	39	40
102	104	94	40	39
108	110	94	39	43
116	116	95	40	39
115	116	95	39	41
92	90	94	40	38
93	94	94	38	40
97	97	94	38	40
98	99	95	39	39
102	105	94	38	39
108	110	94	39	40
115	116	94	38	41
115	116	93	39	40
92	90	95	39	42
93	93	95	38	40
98	97	95	40	39
98	99	94	39	38
103	105	94	41	38
109	109	95	40	43
116	115	93	41	40
116	117	94	39	39
92	91	95	39	42
93	94	95	39	39
97	97	94	40	40
98	99	94	38	39
103	104	94	39	37
109	109	95	40	39
116	115	95	41	41
115	116	94	38	44
92	91	94	39	42
93	94	94	38	38
98	98	94	40	40
98	99	94	37	42
103	104	94	41	37
108	109	94	40	39
116	115	94	39	39
116	116	94	41	40
92	90	94	39	40
93	94	94	40	41
97	97	94	39	39
98	99	93	38	39
103	105	93	39	42
109	110	95	40	40
116	116	95	39	37
116	117	95	40	40
92	91	95	39	42
93	94	95	38	39
98	97	94	41	42
98	99	94	39	39
103	104	95	39	37
109	110	94	40	40
116	116	94	40	37
92	91	94	41	41
92	94	95	38	40
98	98	94	42	42
98	99	94	38	39
103	105	93	40	39
109	110	94	40	40
115	116	94	37	39
116	116	94	39	39
92	91	94	39	41
92	93	93	38	38
98	99	94	40	38
102	104	94	40	37
109	109	94	40	41
115	115	93	37	39
116	116	94	39	39
92	91	94	42	40
92	94	94	39	40
97	97	94	39	39
98	99	94	39	42
102	104	94	40	39
109	110	93	40	42
115	115	93	39	41
116	116	94	39	42
92	91	94	40	39
92	94	94	39	38
98	97	94	39	40
98	99	93	38	40
103	105	92	40	39
108	110	92	41	40
116	115	93	39	41
116	117	92	40	41
92	91	92	39	42
93	93	92	37	38
98	98	92	41	39
98	99	93	39	37
103	104	92	39	39
109	110	92	39	39
116	116	92	38	38
116	117	92	39	40
93	94	92	38	37
98	98	92	40	43
98	99	92	37	38
102	105	92	39	39
109	110	92	39	39
115	115	92	39	42
116	117	92	40	39
92	91	92	40	40
93	94	92	38	41
97	97	92	40	40
98	99	92	40	39
102	104	92	39	38
108	109	92	40	39
115	116	92	39	41
115	116	92	39	40
92	90	92	40	39
92	94	92	40	42
97	98	92	41	41
98	99	92	40	39
102	104	92	41	39
108	110	92	39	42
115	116	92	39	38
115	116	92	40	41
92	90	92	40	40
92	93	92	39	40
97	97	93	39	39
98	99	92	37	39
103	105	92	40	40
109	110	92	39	39
116	115	92	39	40
115	117	92	39	42
92	91	92	40	41
93	94	92	40	38
97	97	92	40	40
98	100	92	37	41
103	105	92	39	38
109	109	92	38	40
115	116	91	39	41
115	116	91	39	39
92	90	91	39	39
93	94	91	37	41
98	97	91	39	39
98	100	91	38	42
102	104	91	38	39
108	110	92	40	39
116	116	90	37	43
116	117	92	38	40
92	90	91	39	40
93	94	92	39	39
97	97	91	39	42
98	99	92	38	38
102	104	91	37	38
109	110	91	39	42
116	116	91	38	39
116	117	91	40	41
93	91	91	41	41
93	94	90	40	40
98	97	90	40	38
98	99	90	38	37
103	105	90	40	38
109	109	91	39	41
115	116	91	38	39
116	117	91	38	39
92	91	91	39	42
93	94	91	38	39
98	98	90	40	39
98	100	91	38	38
103	105	91	40	38
109	110	91	40	42
115	116	89	38	40
116	117	89	39	40
92	91	90	41	41
93	93	89	40	38
97	97	89	39	41
98	99	90	39	39
102	105	90	39	38
109	110	89	39	42
116	116	90	39	38
115	116	89	39	39
92	90	89	39	40
93	94	89	40	39
97	98	89	39	40
98	99	89	38	39
